1000.	-9.62286107898893e-13
891.2509381337459	-1.1961757448083703e-12
794.3282347242822	-1.4842617547799245e-12
707.9457843841374	-1.8381828727170677e-12
630.957344480193	-2.2717220580112777e-12
562.341325190349	-2.801041562586244e-12
501.1872336272725	-3.4448583567907083e-12
446.6835921509635	-4.2244985577120036e-12
398.1071705534977	-5.163736208853756e-12
354.8133892335753	-6.28827333116638e-12
316.2277660168379	-7.624648461098407e-12
281.8382931264455	-9.198261250436657e-12
251.18864315095823	-1.1030059456297077e-11
223.87211385683423	-1.3131235655594793e-11
199.5262314968883	-1.5495002688824734e-11
177.82794100389228	-1.8084130080937836e-11
158.48931924611142	-2.0812389307818498e-11
141.25375446227554	-2.3517323143742215e-11
125.89254117941661	-2.592075481920247e-11
112.2018454301963	-2.7572098163868852e-11
100.	-2.7767703479829802e-11
89.12509381337459	-2.543702375849824e-11
79.43282347242823	-1.898311832382973e-11
70.79457843841388	-6.060684063641451e-12
63.09573444801929	1.6730871304716273e-11
56.23413251903491	5.426915946520208e-11
50.11872336272725	1.1348461219131406e-10
44.668359215096345	2.0414151597139553e-10
39.81071705534978	3.3989026571137977e-10
35.481338923357534	5.396750585841733e-10
31.622776601683793	8.296034438996426e-10
28.18382931264455	1.2454108245043379e-9
25.11886431509582	1.8356847588517183e-9
22.38721138568338	2.6660510648920298e-9
19.952623149688787	3.824566595464733e-9
17.78279410038923	5.428612708810161e-9
15.848931924611144	7.633640860536381e-9
14.125375446227554	1.0644192090611254e-8
12.589254117941687	1.4727703720404916e-8
11.22018454301963	2.023174064990079e-8
10.	2.760545796640622e-8
