316.2277660168379	-1.780715239488216e-11
281.8382931264455	-2.3795903564648794e-11
251.18864315095823	-3.182478002299273e-11
223.87211385683423	-4.258637606506491e-11
199.52623149688787	-5.7002076143455174e-11
177.82794100389228	-7.629241446120048e-11
158.48931924611142	-1.0206562393305659e-10
141.25375446227554	-1.3642694331038325e-10
125.89254117941661	-1.8211018236771913e-10
112.2018454301963	-2.426307384206075e-10
100.	-3.224549948427064e-10
89.12509381337459	-4.271738021280333e-10
79.43282347242823	-5.63656152886474e-10
70.79457843841388	-7.401413322694252e-10
63.09573444801929	-9.662012596429906e-10
56.23413251903491	-1.2524675396370186e-9
50.11872336272725	-1.60995401105775e-9
44.668359215096345	-2.0487583206375513e-9
39.81071705534969	-2.5757790051487188e-9
35.481338923357534	-3.190999591149772e-9
31.622776601683793	-3.881697312508662e-9
28.18382931264455	-4.613739694199232e-9
25.11886431509582	-5.318888560915199e-9
22.387211385683425	-5.876757845527656e-9
19.952623149688787	-6.089748179721227e-9
17.78279410038923	-5.64897018365333e-9
15.848931924611144	-4.088786310183728e-9
14.125375446227554	-7.272656006371077e-10
12.58925411794166	5.410581576715556e-9
11.22018454301963	1.5690297061681345e-8
10.	3.199025531742991e-8
