1000.	-1.0378612934947026e-12
891.2509381337459	-1.3420301541719018e-12
794.3282347242822	-1.7357654123343261e-12
707.9457843841374	-2.2439531458664704e-12
630.957344480193	-2.8972974065835474e-12
562.341325190349	-3.7330277136906794e-12
501.1872336272725	-4.795253759918738e-12
446.6835921509635	-6.13458665518531e-12
398.1071705534977	-7.806414872873497e-12
354.8133892335753	-9.86688226690856e-12
316.2277660168379	-1.2365123649867516e-11
281.8382931264455	-1.5329617513113736e-11
251.18864315095823	-1.874554964461027e-11
223.87211385683423	-2.2518765114447948e-11
199.5262314968883	-2.6420122584616228e-11
177.82794100389228	-3.0001738560773953e-11
158.48931924611142	-3.247358098585738e-11
141.25375446227554	-3.252497004584398e-11
125.89254117941661	-2.8070548424899603e-11
112.2018454301963	-1.5893892786924634e-11
100.	8.846277264473013e-12
89.12509381337459	5.329300607992358e-11
79.43282347242823	1.2781086505568396e-10
70.79457843841388	2.4722693271944064e-10
63.09573444801929	4.3249614165068764e-10
56.23413251903491	7.129269674334572e-10
50.11872336272725	1.1291463401393127e-9
44.668359215096345	1.7370376856259199e-9
39.81071705534978	2.6129548382983e-9
35.481338923357534	3.860597888538349e-9
31.622776601683793	5.620033689224594e-9
28.18382931264455	8.079450539457116e-9
25.11886431509582	1.1490349976532904e-8
22.38721138568338	1.6186999155798377e-8
19.952623149688787	2.261110502903702e-8
17.78279410038923	3.134284902737886e-8
15.848931924611144	4.313967104657657e-8
14.125375446227554	5.89845502658087e-8
12.589254117941687	8.01460296334062e-8
11.22018454301963	1.0825289522651618e-7
10.	1.4538727193788314e-7
